company_id;industry;naics_description;sic_description;categories;naics_code;naics_codes;sic_code;sic_codes;employees_range;employees;revenue_range;revenue;year_founded;Category;V_Oct19;V_Nov19;V_Dec19;V_Jan20;V_Feb20;V_Mar20;S1_Jan20;S1_Feb20;S1_Mar20;S2_Apr19;S2_May19;S2_Jun19;S2_Jul19;S2_Aug19;S2_Sep19;S2_Oct19;S2_Nov19;S2_Dec19;S2_Jan20;S2_Feb20;industry_ismissing;naics_description_ismissing;sic_description_ismissing;categories_ismissing;naics_code_ismissing;naics_codes_ismissing;sic_code_ismissing;sic_codes_ismissing;employees_range_ismissing;employees_ismissing;revenue_range_ismissing;revenue_ismissing;year_founded_ismissing;Category_ismissing;V_Oct19_ismissing;V_Nov19_ismissing;V_Dec19_ismissing;V_Jan20_ismissing;V_Feb20_ismissing;V_Mar20_ismissing;num_missing
1023;Telecommunications;Wired Telecommunications Carriers;Information retrieval services;motor:4.62, diagnostic service:12.31, original equipment manufacturer:3.85, emergency:2.31, telematics:6.15, mobile application development:3.08, vehicle:20.0, roadside assistance:6.15, security:9.23, retail sale:4.62, safety:20.77, emergency service:3.85, vehicle security:8.46, ignition:6.15, concierge:4.62, wi-fi:12.31, security service:4.62, health:0.77, consumer service:4.62, technology:0.77, theft:5.38, marketing:0.77, diagnostics:11.54, security system:13.85, longlte cell tower upgrades:18.46, wired telecommunications carrier:7.69;517110.0;44, 517110, 517919;7375.0;59, 7375;> 10000;19304.0;> 1000000000;1470081473.0;1995.0;Vehicles>Vehicles;820000.0;770000.0;780000.0;700000.0;600000.0;690000.0;24832;19692;24890;103709;51040;49421;51637;51503;51313;52010;56610;56204;56077;55823;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
1024;Computer Software;Computer Systems Design and Related Services;Computer Programming, Data Processing, And Other Computerrelated;strength training:2.69, marketplace:1.54, software:0.38, computer programming:0.77, beauty:1.15, book:3.46, martial arts:2.31, data processing:0.77, yoga:7.69, health:0.38, pilates:2.31, filling:1.92, computer systems design:0.77, fitness:30.0, startup:1.15, boxing:10.77, dance:1.54, internet:0.77;54151.0;54151, 7139, 713940;737.0;737, 7991;200 - 500;294.0;10000000 - 50000000;22344160.0;2011.0;;1000000.0;1050000.0;1050000.0;950000.0;960000.0;998539.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;True;True;True;True;True;8
1025;Higher Education;Colleges, Universities, and Professional Schools;Colleges and universities;college:20.0, education:0.8, fine art:4.0, filmmaking:12.8, professional school:2.0, sound recording:2.0, cinematography:3.2, liberal art:21.6, music:0.8, universities:1.6, motion picture:2.0, artists:1.2, cinema:14.4, screenwriting:8.0, cinematographers:4.0, art:3.2, television:1.6, graphic design:7.2, film:7.2, writers:2.0, colleges and university:2.8, editing:4.0, producers:1.6, actor:4.0, interactive medium:16.8, visual effects:22.4, television production:9.6;611310.0;512, 61, 611, 611310;8221.0;8221;50 - 200;58.0;1000000 - 10000000;6835490.0;1952.0;;1000000.0;1050000.0;1050000.0;950000.0;960000.0;998539.0;3138;4254;5326;53986;54107;54619;54009;54104;56203;55807;58985;58503;58965;59279;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;7
1026;Retail;Miscellaneous Store Retailers;Miscellaneous Retail;education:0.33, pants:1.15, beauty:0.49, scarf:1.15, hats:0.98, apparel:0.49, sandals:1.31, remote access:1.31, skirts:4.59, retail sale:0.98, clothing stores:1.48, shipping:7.87, swimwear:1.15, manufacturing:0.16, jackets:3.93, cosmetic:0.49, sweater:4.59, shoulder:0.98, jewelry:0.98, apparel manufacturing:1.64, sunglasses:3.93, athlete:0.82, eyewear:2.3, wallets:1.15, ballet:2.95, film:0.49, hand bag:1.64, clutch:4.59, fabric:0.66, designer jewelry:4.43, clothing:16.23, outerwear:1.31, interior designer:0.98, photography:0.49, wholesale trade:4.92, distribution:0.49, jeans:2.95, balances:1.31, golf:0.66, specialty retail:0.82, gloves:0.98, flats:9.84, cocktail:2.46, farming:0.49, ecommerce:0.49, design:0.16, boot:6.89, belts:0.98, durable goods:3.93, art:0.33, slippers:1.48, home goods:1.48, heels:1.31, spirit:0.98, social responsibility:1.15, womens fashion:1.48, store:1.97, sportswear:2.3, designer:30.0, shoes:21.64, tennis:0.82, beauty products:1.15, fragrance:2.95, womenswear:3.44, sale:0.33, handbag:30.49, backpack:1.15, luxury:0.98, magazine:0.49, travel:0.33, accessory:12.46, sport:0.33, fashion:1.48;453.0;315, 315990, 42, 4243, 424330, 44, 4481, 448120, 448150, 448210, 45211, 453;59.0;2323, 50, 51, 5137, 5311, 5611, 5621, 59;1000 - 5000;1635.0;200000000 - 1000000000;263753633.0;2003.0;Lifestyle>FashionandApparel;2100000.0;3850000.0;3750000.0;2950000.0;2600000.0;2500000.0;176808;140002;142770;88359;79603;78742;74547;68565;65356;57644;61023;73985;72480;72559;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
1027;Apparel & Fashion;Sporting and Recreational Goods and Supplies Merchant Wholesalers;Footwear;dress shoes:17.78, footwear:60.0, shoe store:2.0, coupon:7.78, wholesale trade:1.11, vans:10.67, store:13.33, nondurable goods:2.0, shoes:7.11, craftsmanship:7.78, retail sale:1.33, shipping:6.22, athletic:8.89;423910.0;423910, 424330, 44, 448210;5139.0;51, 5137, 5139, 59;;1155.5;;453430000.0;1996.0;Lifestyle>FashionandApparel;5250000.0;6750000.0;7600000.0;4650000.0;4850000.0;4900000.0;0;0;0;105352;88614;88113;87408;81088;76761;65655;67751;75717;80072;81743;False;False;False;False;False;False;False;False;True;True;True;True;True;False;False;False;False;False;False;False;5
1028;Higher Education;Colleges, Universities, and Professional Schools;Colleges and universities;college:4.62, education:3.85, university:20.0, graphic design:1.15, higher education:2.31, personal development:2.31, technology:1.15, professional school:1.92, colleges and university:5.38, universities:1.54, public safety:2.69, scholarship:2.31, donation:17.31, health care:1.15;611310.0;611, 611310;8221.0;8221;10 - 50;40.0;1000000 - 10000000;6299540.0;1996.0;ScienceandEducation>UniversitiesandColleges;320000.0;330000.0;440000.0;440000.0;380000.0;410000.0;13458;15070;12355;179293;177655;177981;175150;177385;178368;177122;213041;221829;231351;231629;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;1
1029;Computer Software;Accommodation;Prepackaged software;lodging:2.5, delivery:13.75, software publisher:1.25, food delivery:30.63, diners:10.0, food ordering:18.75, mobile ordering:7.5, software:0.63, restaurant:20.0, carryout:90.0, mobile application development:2.5, food:12.5, camp:1.88, hotels:1.25, accommodation:1.88, payment:2.5, restaurant management:5.63, prepackaged software:1.25;721.0;511210, 541519, 721, 7223;7372.0;70, 7372, 7379;;1155.5;0 - 1000000;0.0;2008.0;FoodandDrink>RestaurantsandDelivery;470000.0;440000.0;410000.0;400000.0;360000.0;410000.0;3378;7686;11661;32110;103056;103646;104521;105569;100873;95878;117982;115289;111203;112174;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;2
1030;Events Services;All Other Professional, Scientific, and Technical Services;Catalog and mail-order houses;necklaces:2.95, gift:0.49, security solution:0.98, cards:0.66, software:0.33, usb:0.98, trade show organizers:0.66, scientific:0.49, promotional product:1.97, printer supply:3.28, sales:0.16, commercial service:0.66, visitor management:1.64, shipping:1.31, meeting planning:4.43, assembly:0.82, ribbons:66.89, stand:0.98, conferences:1.64, table:0.98, notebook:0.98, covers:0.66, food and beverages:0.66, lamination:0.98, pouch:1.15, printer:5.9, printing services:1.48, wallets:1.15, writers:0.82, reels:1.31, trade show:0.82, personal computer:1.31, badge:70.0, fastener:1.15, books:0.49, display advertising:0.66, personal service:0.66, travel:0.66, inserts:2.3, accessory:0.66;541990.0;3399, 423420, 44, 45411, 541890, 541990, 561920;5961.0;5044, 5199, 59, 5961, 7299, 7389;50 - 200;63.0;10000000 - 50000000;22266227.0;1980.0;;1000000.0;1050000.0;1050000.0;950000.0;960000.0;998539.0;4876;9536;2113;22710;22707;21784;21468;21910;22101;22148;22668;22298;21735;23104;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;True;True;True;True;True;8
1031;Computer Software;Computer Systems Design and Related Services;Computer Programming, Data Processing, And Other Computerrelated;hvac:7.14, field service:70.0, software:4.29, field service management:51.43, computer programming:2.86, order management:12.86, small and medium businesses:8.57, asset management:7.14, data processing:2.86, mobile software:11.43, business development:5.71, it service:5.71, mobile application development:5.71, plumbing:2.86, marketing:1.43, security:2.86, computer systems design:2.86, timesheets:14.29, field service management software:74.29, invoicing:10.0, invoice:17.14, payroll:7.14, pest control:8.57, internet:2.86;54151.0;54151, 541519;737.0;737, 7379;10 - 50;43.0;;453430000.0;2011.0;ComputersElectronicsandTechnology>ProgrammingandDeveloperSoftware;85000.0;90000.0;60000.0;55000.0;60000.0;85000.0;2315;6562;4594;20607;25958;25753;25698;25066;23085;22204;26666;27696;26722;26612;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;3
1032;Restaurants;Restaurants and Other Eating Places;Eating and Drinking Places;seafood:20.21, chicken:20.21, salad:8.51, steak:20.21, steakhouse:80.0, restaurant:11.91, drinking places:5.32, alcoholic beverages:3.4, soups:12.77, burger:1.06, shopping center:2.55, hospitality:5.74, food service:1.06;7225.0;722, 722410, 7225, 722511, 722513;58.0;58, 5812, 5813;> 10000;18793.0;> 1000000000;1565487773.0;1988.0;FoodandDrink>RestaurantsandDelivery;2050000.0;2050000.0;2150000.0;2400000.0;2650000.0;2400000.0;68692;76090;58515;23946;19413;19442;20090;20863;21011;20946;23730;23604;23132;22666;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
1033;Retail;Retail Trade;Miscellaneous Retail;parking:1.08, alarm system:1.62, online shopping:1.62, electronics:9.73, consumer electronics:6.49, android:8.65, retail:2.7, vehicle:2.16, automobile:6.49, pro audio:4.86, security:0.54, music:0.54, shipping:8.65, daily deal:17.3, curation:2.43, radios:15.14, speakers:44.59, manufacturing:0.54, amplifiers,:19.46, audio:18.38, camera:1.08, adapter:3.78, ecommerce retailer:7.03, retailer:10.81, mobile video:38.92, direct marketing:1.35, expert advice:1.62, merchant:1.35, global positioning system:4.05, headphone:15.14, earphone:5.41, cars:0.81, car audio:80.0, trade:1.08, bluetooth:17.03, infrastructure:0.81, internet retailer:2.97, sensor:1.35, amplifier:30.27, internet:0.54, mobile electronics:2.7;44.0;334310, 3359, 44, 45399;59.0;3651, 59;50 - 200;158.0;10000000 - 50000000;14239970.0;2000.0;Vehicles>Vehicles;1500000.0;1750000.0;1700000.0;1550000.0;1400000.0;1300000.0;35702;28372;25532;50794;37334;37775;38008;37923;38423;38714;38828;40722;40522;40774;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
1034;;Jewelry Stores;Jewelry and precious stones;necklaces:60.0, jewelry:15.0, esop:16.67, emergency:15.0, employee stock ownership plan:18.33, bracelets:60.0, dog:6.67;448310.0;448310;5094.0;5094;10 - 50;39.0;;453430000.0;2002.0;Health>Health;70000.0;85000.0;75000.0;90000.0;90000.0;80000.0;4166;4140;3387;26055;25687;25661;25561;25483;25524;25301;27002;27005;27345;27389;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;4
1035;Insurance;Direct Insurance (except Life, Health, and Medical) Carriers;Insurance Carriers;insurance:20.0, commercial auto insurance:14.55, recreational vehicle:1.27, personal umbrella:14.55, home insurance:1.09, social assistance:0.18, flood insurance:13.09, property and casualty:2.91, renters insurance:1.09, marine:0.73, vehicle:3.64, motorcycle:0.73, automobile:10.36, homeowner:6.55, trucks:5.45, small business:3.27, health care:0.18, property insurance:13.09, financials:4.36, health service:0.18, autos:10.91, property and casualty insurance:1.45, health:0.55, personal auto:1.82, casualty insurance:16.36, boat:0.73, commercial auto:14.73, carrier:8.73, commercial property insurance:16.0, insurance carrier:1.45, commercial line:29.45, personal line:29.45;52412.0;511120, 52, 524, 52412, 524128, 52429, 62, 62199;63.0;2721, 63, 6331, 80, 8099;> 10000;37346.0;> 1000000000;1033112429.0;1965.0;Finance>Insurance;1000000.0;15200000.0;14100000.0;14400000.0;16200000.0;14500000.0;561455;506511;532523;495158;498255;499712;498373;501913;504856;504793;560929;571151;581723;581799;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;2
1036;Internet;Computer Systems Design and Related Services;Computer Programming, Data Processing, And Other Computerrelated;business information:1.84, wall street:1.84, software:0.26, computer programming:0.53, entertainment:1.58, scientific:0.79, book:7.89, outlets:1.32, mobile application development:2.11, sales:0.26, radio:1.05, music marketing:2.63, journal:1.32, music:4.21, startup:0.79, fitness:11.84, technological innovation:2.37, ebooks:1.84, audio:40.0, stand:0.79, musician:5.26, software development:1.58, comedy:3.16, data processing:0.53, technology:0.53, store:1.05, newspaper publishers:2.89, books:9.47, book publishers:2.63, latino:1.84, computer systems design:0.53, magazine:0.79, tablets:1.32, internet:1.58, wellness program:31.58;54151.0;334310, 54151, 541990;737.0;3651, 737, 7389;1000 - 5000;3077.0;200000000 - 1000000000;420515512.0;1995.0;ComputersElectronicsandTechnology>ComputersElectronicsandTechnology;20100000.0;17500000.0;21300000.0;22200000.0;20400000.0;36400000.0;1344234;1429066;1526755;168025;165387;164470;161452;163603;164943;163827;198207;207549;217371;217067;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
1037;Retail;Miscellaneous Store Retailers;Wholesale Trade - Nondurable Goods;gift:2.4, dress shoes:8.0, pants:8.4, apparel:7.2, sandals:3.2, vests:3.2, bargain:2.8, sales:1.2, work clothing:13.2, guards:2.8, unisex:3.6, coats:2.8, shipping:3.2, shirts:1.6, safety:6.0, suspenders:4.4, rubber:2.0, federal government:2.8, talent:1.2, shopping cart:2.8, underwear:3.2, jackets:12.0, military:1.6, savings:1.6, sweatshirts:3.2, corporate apparel:3.6, foot care:3.2, sunglasses:2.4, glass:2.4, laces:4.0, welding:2.0, armed forces:3.2, socks:2.8, dealers:1.2, live chat:3.6, investment:0.8, wallets:2.8, telephone:2.0, dryer:2.4, vision:2.4, knife:2.8, workwear:25.2, cooling:2.0, retail location:5.6, clothing:8.4, conditioners:2.8, outerwear:3.2, hoods:3.2, waterproofing:2.8, internet:0.8, gear:8.0, repair:1.6, steel:12.8, university:0.8, work gloves:4.4, truck:1.6, overshoes:5.2, jeans:7.2, headwear:3.6, specialty retail:2.0, waterproof:2.8, boot:60.0, belts:2.4, covers:3.2, footwear:28.8, embassies:3.6, cleaners:2.0, retailer:6.0, slippers:3.6, pouch:2.8, rainwear:4.4, uniforms:4.8, store:12.8, technology:0.8, shoes:8.0, luxury:1.2, accessory:0.8;453.0;44, 448210, 453;51.0;51, 5139, 59;50 - 200;157.0;10000000 - 50000000;39856583.0;1995.0;Lifestyle>FashionandApparel;140000.0;180000.0;140000.0;130000.0;100000.0;90000.0;2376;1722;447;0;0;12381;589;605;3006;3399;4035;4042;4039;4055;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;2
1038;Furniture;Furniture Stores;Furniture;visualization:1.62, office furniture:14.59, desks:9.46, storage:0.81, law school:3.78, shelves:15.14, sales:0.81, shipping:3.24, furniture:30.0, decor:1.35, startup:0.81, design:2.97, ecommerce:0.81, manufacturing:0.54, chairs:6.76, shelving:9.46, stand:0.81, kitchen:0.81, headaches:1.62, table:4.05, athlete:2.7, garage:1.35, retail store:2.7, lighting:1.08, bedroom:1.35, design furniture:5.41, stone:1.08, sale:0.54, volunteer:1.35, interior design:3.24, sofas:1.89, attorney:1.62, peace corps:2.97, herman miller:24.32;442110.0;1111, 337, 337212, 423210, 423440, 44, 442110, 811411;5021.0;01, 2541, 5021, 5046, 59, 7699;10 - 50;30.0;1000000 - 10000000;3136796.0;1995.0;HomeandGarden>Furniture;85000.0;110000.0;120000.0;120000.0;85000.0;120000.0;9727;6637;11479;39736;30329;29672;29017;28505;31483;31601;33837;34722;33759;33096;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;1
1039;Retail;All Other Miscellaneous Textile Product Mills;Miscellaneous Retail;carpets:3.75, yard:1.56, clips:1.09, branding:0.47, cotton:0.94, apparel:0.94, advertising:0.94, luxury good:0.78, cans:2.5, sales:0.16, skirts:3.28, universities:1.25, seals:1.09, safety:1.88, federal government:2.19, rubber:4.69, custom sign:1.25, chairs:0.78, military:4.38, floor mat:47.81, stools:1.25, property management:0.63, waste:1.25, sidewalk:1.25, welding:1.56, textile:0.47, classroom:0.78, brackets:1.09, bronze:0.94, plastic:0.47, schools:1.88, display advertising:4.38, carpet:5.47, religious:0.31, tent:4.69, event management:0.78, steel:0.63, repair:0.31, racing:0.78, crowd control:1.56, flags:62.34, retail:0.63, government:0.47, lighting system:1.25, oil:0.94, strings:1.25, decor:0.78, smoking:0.94, rugs:1.88, stand:0.47, table:5.63, covers:1.25, grease:2.19, mat:60.0, tabletop:1.25, benches:1.09, special event:6.25, commercial door:2.81, trade show:1.56, flagpoles:17.19, receptacles:6.25, absorbent:3.13, trade:0.31, custom made:0.94, knit:1.09, accessory:2.19, floor maintenance:3.13, fitting:0.63;314999.0;314999, 44;59.0;2387, 59;10 - 50;39.0;1000000 - 10000000;3691831.0;1980.0;;1000000.0;1050000.0;1050000.0;950000.0;960000.0;998539.0;1333;1956;897;22758;23685;23465;23051;22615;22067;21370;25786;25359;25575;24800;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;True;True;True;True;True;8
